year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,latitude,longitude,school_id
"2018","240009001558","Empowerment Academy","MD","Baltimore City Public Schools","Primary","Regular school","Yes","39.297576","-76.659186","01558"
"2018","240051001223","Ernest Everett Just Middle","MD","Prince Georges County Public Schools","Middle","Regular school","No","38.907059","-76.830118","01223"
"2018","240060001220","Esperanza Middle","MD","St. Marys County Public Schools","Middle","Regular school","No","38.292472","-76.489428","01220"
"2018","240012000384","Essex Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.309222","-76.479896","00384"
"2018","240009000196","Eutaw-Marshburn Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","39.30643","-76.629933","00196"
"2018","240027000586","Eva Turner Elementary School","MD","Charles County Public Schools","Primary","Regular school","No","38.594283","-76.902769","00586"
"2018","240066001086","Evening High School","MD","Washingtion County Public Schools","Ungraded","Other/alternative school","No","39.614309","-77.734198","01086"
"2018","240060001685","Evergreen Elementary School","MD","St. Marys County Public Schools","Primary","Regular school","No","38.299203","-76.563557","01685"
"2018","240057001203","Ewell School","MD","Somerset County Public Schools","Primary","Regular school","No","37.994602","-76.03386","01203"
"2018","240009001343","Excel Academy @ Francis M. Wood High","MD","Baltimore City Public Schools","High","Other/alternative school","No","39.292017","-76.634362","01343"
"2018","240051001540","Excel Academy Public Charter","MD","Prince Georges County Public Schools","Primary","Regular school","Yes","38.92113","-76.869101","01540"
"2018","240012000917","Extended Day Learning Program","MD","Baltimore County Public Schools","High","Other/alternative school","No","39.39939","-76.606131","00917"
"2018","240027001162","F. B. Gwynn Educational Center","MD","Charles County Public Schools","Ungraded","Other/alternative school","No","38.548826","-76.947105","01162"
"2018","240048000826","Fairland Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.090634","-76.956539","00826"
"2018","240051001029","Fairmont Heights High","MD","Prince Georges County Public Schools","High","Regular school","No","38.917765","-76.895031","01029"
"2018","240048000827","Fallsmead Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.077951","-77.176489","00827"
"2018","240009000199","Fallstaff Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.362172","-76.705535","00199"
"2018","240039000691","Fallston High","MD","Harford County Public Schools","High","Regular school","No","39.524628","-76.412685","00691"
"2018","240039090475","Fallston Middle School","MD","Harford County Public Schools","Middle","Regular school","No","39.522057","-76.413236","90475"
"2018","240048000828","Farmland Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.047145","-77.145273","00828"
"2018","240012000385","Featherbed Lane Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.322354","-76.738266","00385"
"2018","240009000201","Federal Hill Preparatory School","MD","Baltimore City Public Schools","Primary","Regular school","No","39.277598","-76.611175","00201"
"2018","240018000521","Federalsburg Elementary School","MD","Caroline County Public Schools","Primary","Regular school","No","38.690339","-75.779718","00521"
"2018","240006000066","Ferndale Early Education Center","MD","Anne Arundel County Public Schools","Primary","Regular school","No","39.184007","-76.642518","00066"
"2018","240048000829","Fields Road Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.118676","-77.21524","00829"
"2018","240012000386","Fifth District Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.600984","-76.777293","00386"
"2018","240021001350","Flexible Student Support","MD","Carroll County Public Schools","High","Other/alternative school","No","39.534835","-76.990829","01350"
"2018","240051001030","Flintstone Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.806865","-76.99528","01030"
"2018","240003000014","Flintstone Elementary","MD","Allegany County Public Schools","Primary","Regular school","No","39.701416","-78.564443","00014"
"2018","240048000873","Flora M. Singer Elementary School","MD","Montgomery County Public Schools","Primary","Regular school","No","39.018776","-77.054672","00873"
"2018","240048001454","Flower Hill Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.158977","-77.171204","01454"
"2018","240048000830","Flower Valley Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.105748","-77.093079","00830"
"2018","240006000067","Folger Mckinsey Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","39.08303","-76.538181","00067"
"2018","240042001552","Folly Quarter Middle","MD","Howard County Public Schools","Middle","Regular school","No","39.26629","-76.983783","01552"
"2018","240051001031","Forest Heights Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.815769","-77.002424","01031"
"2018","240039002948","Forest Hill Elementary","MD","Harford County Public Schools","Primary","Regular school","No","39.586332","-76.385983","02948"
"2018","240048000832","Forest Knolls Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.03329","-77.020032","00832"
"2018","240039000692","Forest Lakes Elementary","MD","Harford County Public Schools","Primary","Regular school","No","39.568984","-76.384816","00692"
"2018","240048000644","Forest Oak Middle","MD","Montgomery County Public Schools","Middle","Regular school","No","39.153853","-77.184878","00644"
"2018","240009000203","Forest Park High","MD","Baltimore City Public Schools","High","Regular school","No","39.3326","-76.689406","00203"
"2018","240042000177","Forest Ridge Elementary","MD","Howard County Public Schools","Primary","Regular school","No","39.135139","-76.840112","00177"
"2018","240051001033","Fort Foote Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.775797","-77.004998","01033"
"2018","240012000387","Fort Garrison Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.400612","-76.703356","00387"
"2018","240003000015","Fort Hill High","MD","Allegany County Public Schools","High","Regular school","No","39.644341","-78.74767","00015"
"2018","240006000068","Fort Smallwood Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","39.133603","-76.476805","00068"
"2018","240051001039","Fort Washington Forest Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.709066","-76.985511","01039"
"2018","240009000204","Fort Worthington Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.307443","-76.578525","00204"
"2018","240039000394","Fountain Green Elementary","MD","Harford County Public Schools","Primary","Regular school","No","39.540963","-76.304502","00394"
"2018","240066001265","Fountain Rock Elementary","MD","Washingtion County Public Schools","Primary","Regular school","No","39.570599","-77.772948","01265"
"2018","240066001266","Fountaindale Elementary","MD","Washingtion County Public Schools","Primary","Regular school","No","39.668664","-77.718449","01266"
"2018","240006000069","Four Seasons Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","39.053295","-76.694405","00069"
"2018","240048000834","Fox Chapel Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.172213","-77.242078","00834"
"2018","240051001134","Frances Fuchs Early Childhood Center","MD","Prince Georges County Public Schools","Prekindergarten","Special education school","No","39.03538","-76.943567","01134"
"2018","240051001050","Francis Scott Key Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.860262","-76.904134","01050"
"2018","240009000205","Francis Scott Key Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.268114","-76.59452","00205"
"2018","240021000533","Francis Scott Key High","MD","Carroll County Public Schools","High","Regular school","No","39.592718","-77.133592","00533"
"2018","240048090453","Francis Scott Key Middle","MD","Montgomery County Public Schools","Middle","Regular school","No","39.027714","-76.992276","90453"
"2018","240051001035","Francis T. Evans Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.784689","-76.889716","01035"
"2018","240012000388","Franklin Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.463111","-76.832898","00388"
"2018","240012000390","Franklin High","MD","Baltimore County Public Schools","High","Regular school","No","39.448231","-76.817413","00390"
"2018","240012000389","Franklin Middle","MD","Baltimore County Public Schools","Middle","Regular school","No","39.465005","-76.830708","00389"
"2018","240009000208","Franklin Square Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.291134","-76.640722","00208"
"2018","240033001715","Frederick Classical Charter School","MD","Frederick County Public Schools","Primary","Regular school","Yes","39.436572","-77.373275","01715"
"2018","240033001011","Frederick County Career & Technology Center","MD","Frederick County Public Schools","Ungraded","Vocational school","No","39.450931","-77.415481","01011"
"2018","240033001007","Frederick County Virtual School","MD","Frederick County Public Schools","Ungraded","Other/alternative school","No","39.43702","-77.398091","01007"
"2018","240051001036","Frederick Douglass High","MD","Prince Georges County Public Schools","High","Regular school","No","38.781506","-76.78172","01036"
"2018","240009000209","Frederick Douglass High","MD","Baltimore City Public Schools","High","Regular school","No","39.314815","-76.654892","00209"
"2018","240009001430","Frederick Elementary","MD","Baltimore City Public Schools","Primary","Regular school","Yes","39.2821","-76.656691","01430"
"2018","240033000632","Frederick High","MD","Frederick County Public Schools","High","Regular school","No","39.416659","-77.426081","00632"
"2018","240021000534","Freedom District Elementary","MD","Carroll County Public Schools","Primary","Regular school","No","39.418987","-76.943452","00534"
"2018","240006001515","Freetown Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","39.136866","-76.580162","01515"
"2018","240051001038","Friendly High","MD","Prince Georges County Public Schools","High","Regular school","No","38.752107","-76.968574","01038"
"2018","240009001659","Friendship Academy of Engineering and Technology","MD","Baltimore City Public Schools","Missing/not reported","Regular school","No","39.36671","-76.560541","01659"
"2018","240021000052","Friendship Valley Elementary","MD","Carroll County Public Schools","Primary","Regular school","No","39.545279","-77.004377","00052"
"2018","240036000667","Friendsville Elementary","MD","Garrett County Public Schools","Primary","Regular school","No","39.66594","-79.405191","00667"
"2018","240003000016","Frost Elementary","MD","Allegany County Public Schools","Primary","Regular school","No","39.671369","-78.930391","00016"
"2018","240069001303","Fruitland Intermediate","MD","Wicomico County Public Schools","Primary","Regular school","No","38.325165","-75.622929","01303"
"2018","240069001151","Fruitland Primary","MD","Wicomico County Public Schools","Primary","Regular school","No","38.319404","-75.611578","01151"
"2018","240012000391","Fullerton Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.360855","-76.518363","00391"
"2018","240042000859","Fulton Elementary","MD","Howard County Public Schools","Primary","Regular school","No","39.151072","-76.915852","00859"
"2018","240009000210","Furley Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","39.32085","-76.545321","00210"
"2018","240009000211","Furman Templeton Preparatory Academy","MD","Baltimore City Public Schools","Primary","Regular school","Yes","39.299746","-76.630373","00211"
"2018","240051001211","G. James Gholson Middle","MD","Prince Georges County Public Schools","Middle","Regular school","No","38.903066","-76.875909","01211"
"2018","240039000700","G. Lisby Elementary at Hillsdale","MD","Harford County Public Schools","Primary","Regular school","No","39.503745","-76.17988","00700"
"2018","240048000836","Gaithersburg Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.143786","-77.191757","00836"
"2018","240048000838","Gaithersburg High","MD","Montgomery County Public Schools","High","Regular school","No","39.136112","-77.194719","00838"
"2018","240048000837","Gaithersburg Middle","MD","Montgomery County Public Schools","Middle","Regular school","No","39.144001","-77.187758","00837"
"2018","240027000588","Gale-Bailey Elementary School","MD","Charles County Public Schools","Primary","Regular school","No","38.561166","-77.150534","00588"
"2018","240045001695","Galena Elementary School","MD","Kent County Public Schools","Primary","Regular school","No","39.338528","-75.878098","01695"
"2018","240048000839","Galway Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.063949","-76.945715","00839"
"2018","240009000212","Gardenville Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","39.338867","-76.552536","00212"
"2018","240009000213","Garrett Heights Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.349407","-76.569715","00213"
"2018","240048000840","Garrett Park Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.032849","-77.096676","00840"
"2018","240021001548","Gateway School","MD","Carroll County Public Schools","High","Other/alternative school","No","39.534835","-76.990829","01548"
"2018","240051001041","Gaywood Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.979637","-76.839917","01041"
"2018","240012001438","General John Stricker Middle","MD","Baltimore County Public Schools","Middle","Regular school","No","39.27388","-76.491396","01438"
"2018","240027000589","General Smallwood Middle School","MD","Charles County Public Schools","Middle","Regular school","No","38.602881","-77.134596","00589"
"2018","240006000072","George Fox Middle","MD","Anne Arundel County Public Schools","Middle","Regular school","No","39.132251","-76.548984","00072"
"2018","240006000071","George T. Cromwell Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","39.184744","-76.629687","00071"
"2018","240012000230","George W. Carver Center for Arts & Technology","MD","Baltimore County Public Schools","High","Vocational school","No","39.40827","-76.610327","00230"
"2018","240009000219","George W. F. McMechen High","MD","Baltimore City Public Schools","High","Special education school","No","39.33737","-76.683521","00219"
"2018","240060001483","George Washington Carver Elementary","MD","St. Marys County Public Schools","Primary","Regular school","No","38.250006","-76.480352","01483"
"2018","240009000220","George Washington Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","39.281104","-76.62918","00220"
"2018","240003000017","Georges Creek Elementary","MD","Allegany County Public Schools","Primary","Regular school","No","39.578241","-78.963827","00017"
"2018","240006000073","Georgetown East Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","38.953422","-76.488703","00073"
"2018","240048000842","Georgian Forest Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.075675","-77.061407","00842"
"2018","240048000843","Germantown Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.169983","-77.2766","00843"
"2018","240006000074","Germantown Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","38.98125","-76.51636","00074"
"2018","240009000221","Gilmor Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","39.304237","-76.64291","00221"
"2018","240024000569","Gilpin Manor Elementary","MD","Cecil County Public Schools","Primary","Regular school","No","39.619235","-75.833798","00569"
"2018","240033000620","Glade Elementary","MD","Frederick County Public Schools","Primary","Regular school","No","39.49612","-77.349003","00620"
"2018","240051090458","Gladys Noon Spellman Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.930835","-76.907368","90458"
"2018","240051001042","Glassmanor Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.8172","-76.990242","01042"
"2018","240069001304","Glen Avenue School","MD","Wicomico County Public Schools","Primary","Regular school","No","38.359739","-75.563789","01304"
"2018","240006000075","Glen Burnie High","MD","Anne Arundel County Public Schools","High","Regular school","No","39.159392","-76.617001","00075"
"2018","240006000076","Glen Burnie Park Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","39.140156","-76.636103","00076"
"2018","240048000844","Glen Haven Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.034147","-77.03673","00844"
"2018","240048000845","Glenallan Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.061243","-77.041369","00845"
"2018","240051001043","Glenarden Woods Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.93764","-76.869101","01043"
"2018","240006000077","Glendale Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","39.160987","-76.609865","00077"
"2018","240042000731","Glenelg High","MD","Howard County Public Schools","High","Regular school","No","39.275159","-77.002057","00731"
"2018","240012001372","Glenmar Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.346095","-76.448054","01372"
"2018","240009000222","Glenmount Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.352385","-76.541212","00222"
"2018","240051001474","Glenn Dale Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.981331","-76.816635","01474"
"2018","240051001495","Glenridge Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.952147","-76.889801","01495"
"2018","240042000732","Glenwood Middle","MD","Howard County Public Schools","Middle","Regular school","No","39.297467","-77.024161","00732"
"2018","240012001346","Glyndon Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.467229","-76.810732","01346"
"2018","240012001439","Golden Ring Middle","MD","Baltimore County Public Schools","Middle","Regular school","No","39.333258","-76.49843","01439"
"2018","240042001032","Gorman Crossing Elementary","MD","Howard County Public Schools","Primary","Regular school","No","39.14517","-76.859715","01032"
"2018","240048001511","Goshen Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.194286","-77.179903","01511"
"2018","240033000634","Gov. Thomas Johnson High","MD","Frederick County Public Schools","High","Regular school","No","39.433895","-77.405884","00634"
"2018","240033001549","Gov. Thomas Johnson Middle","MD","Frederick County Public Schools","Middle","Regular school","No","39.43702","-77.398091","01549"
"2018","240009000223","Govans Elementary","MD","Baltimore City Public Schools","Primary","Regular school","Yes","39.360731","-76.607797","00223"
"2018","240009000224","Graceland Park/ODonnel Heights Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.282305","-76.539957","00224"
"2018","240012000395","Grange Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.265009","-76.502107","00395"
"2018","240036000668","Grantsville Elementary","MD","Garrett County Public Schools","Primary","Regular school","No","39.69494","-79.15339","00668"
"2018","240054001193","Grasonville Elementary School","MD","Queen Annes County Public Schools","Primary","Regular school","No","38.962011","-76.188784","01193"
"2018","240060001224","Great Mills High","MD","St. Marys County Public Schools","High","Regular school","No","38.247434","-76.487496","01224"
"2018","240048001567","Great Seneca Creek Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.152476","-77.269316","01567"
"2018","240060001221","Green Holly Elementary School","MD","St. Marys County Public Schools","Primary","Regular school","No","38.294323","-76.482577","01221"
"2018","240009001691","Green Street Academy","MD","Baltimore City Public Schools","High","Regular school","Yes","39.28837","-76.671371","01691"
"2018","240051001047","Green Valley Academy at Edgar Allan Poe","MD","Prince Georges County Public Schools","Secondary","Other/alternative school","No","38.862932","-76.933119","01047"
"2018","240033000635","Green Valley Elementary","MD","Frederick County Public Schools","Primary","Regular school","No","39.343141","-77.265642","00635"
"2018","240051000512","Greenbelt Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","39.012164","-76.877134","00512"
"2018","240051001049","Greenbelt Middle","MD","Prince Georges County Public Schools","Middle","Regular school","No","38.999181","-76.902955","01049"
"2018","240066001268","Greenbrier Elementary","MD","Washingtion County Public Schools","Primary","Regular school","No","39.55722","-77.630253","01268"
"2018","240048001510","Greencastle Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.080611","-76.941692","01510"
"2018","240018000522","Greensboro Elementary School","MD","Caroline County Public Schools","Primary","Regular school","No","38.98406","-75.802043","00522"
"2018","240060001226","Greenview Knolls Elementary","MD","St. Marys County Public Schools","Primary","Regular school","No","38.279987","-76.493325","01226"
"2018","240057001743","Greenwood Elementary School","MD","Somerset County Public Schools","Primary","Regular school","No","38.19375","-75.695281","01743"
"2018","240048000846","Greenwood Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.165493","-77.06482","00846"
"2018","240009000226","Grove Park Elementary","MD","Baltimore City Public Schools","Missing/not reported","Regular school","No","39.341937","-76.699429","00226"
"2018","240042000733","Guilford Elementary","MD","Howard County Public Schools","Primary","Regular school","No","39.169404","-76.829793","00733"
"2018","240009001428","Guilford Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.343973","-76.610666","01428"
"2018","240012000397","Gunpowder Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.415343","-76.470902","00397"
"2018","240051001052","Gwynn Park High","MD","Prince Georges County Public Schools","High","Regular school","No","38.701986","-76.870528","01052"
"2018","240051001051","Gwynn Park Middle","MD","Prince Georges County Public Schools","Middle","Regular school","No","38.70658","-76.868793","01051"
"2018","240009000229","Gwynns Falls Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","39.315174","-76.66328","00229"
"2018","240045000765","H. H. Garnett Elementary","MD","Kent County Public Schools","Primary","Regular school","No","39.213134","-76.070194","00765"
"2018","240051001053","H. W. Wheatley Early Childhood Center","MD","Prince Georges County Public Schools","Prekindergarten","Special education school","No","38.874726","-76.853525","01053"
"2018","240012000398","Halethorpe Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.242243","-76.684955","00398"
"2018","240048001739","Hallie Wells Middle School","MD","Montgomery County Public Schools","Middle","Regular school","No","39.232362","-77.239286","01739"
"2018","240039000693","Halls Cross Roads Elementary","MD","Harford County Public Schools","Primary","Regular school","No","39.505626","-76.154952","00693"
"2018","240012000407","Halstead Academy","MD","Baltimore County Public Schools","Primary","Regular school","No","39.376817","-76.57202","00407"
"2018","240009000231","Hamilton Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.359768","-76.557694","00231"
"2018","240042000734","Hammond Elementary","MD","Howard County Public Schools","Primary","Regular school","No","39.147981","-76.878511","00734"
"2018","240042000735","Hammond High","MD","Howard County Public Schools","High","Regular school","No","39.167689","-76.860457","00735"
"2018","240042000736","Hammond Middle School","MD","Howard County Public Schools","Middle","Regular school","No","39.148463","-76.87887","00736"
"2018","240009000233","Hampden Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.332121","-76.629957","00233"
"2018","240021000535","Hampstead Elementary","MD","Carroll County Public Schools","Primary","Regular school","No","39.602197","-76.862318","00535"
"2018","240009000234","Hampstead Hill Academy","MD","Baltimore City Public Schools","Primary","Regular school","Yes","39.286074","-76.576082","00234"
"2018","240012000399","Hampton Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.416629","-76.60291","00399"
"2018","240066001269","Hancock Elementary","MD","Washingtion County Public Schools","Primary","Regular school","No","39.699898","-78.196001","01269"
"2018","240066001270","Hancock Middle Senior High","MD","Washingtion County Public Schools","High","Regular school","No","39.696877","-78.196606","01270"
"2018","240042001749","Hanover Hills","MD","Howard County Public Schools","Primary","Regular school","No","39.185227","-76.737418","01749"
"2018","240009001153","Harford Heights Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","39.313387","-76.594055","01153"
"2018","240012000400","Harford Hills Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.39983","-76.53656","00400"
"2018","240039000694","Harford Technical High","MD","Harford County Public Schools","High","Vocational school","No","39.559172","-76.287528","00694"
"2018","240009000239","Harlem Park Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.297961","-76.640904","00239"
"2018","240048000848","Harmony Hills Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.076494","-77.075815","00848"
"2018","240042000737","Harpers Choice Middle","MD","Howard County Public Schools","Middle","Regular school","No","39.22469","-76.887779","00737"
"2018","240039000695","Havre de Grace Elementary","MD","Harford County Public Schools","Primary","Regular school","No","39.541999","-76.097184","00695"
"2018","240039000697","Havre de Grace High","MD","Harford County Public Schools","High","Regular school","No","39.547959","-76.095818","00697"
"2018","240039000696","Havre de Grace Middle","MD","Harford County Public Schools","Middle","Regular school","No","39.54435","-76.10189","00696"
"2018","240012000401","Hawthorne Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.326083","-76.437151","00401"
"2018","240009000241","Hazelwood Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.338589","-76.538511","00241"
"2018","240051001056","Heather Hills Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.95178","-76.731388","01056"
"2018","240033001410","Heather Ridge High School","MD","Frederick County Public Schools","High","Other/alternative school","No","39.437967","-77.413399","01410"
"2018","240033090470","Heather Ridge Middle School","MD","Frederick County Public Schools","Middle","Other/alternative school","No","39.437935","-77.413358","90470"
"2018","240012000402","Hebbville Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.345174","-76.752627","00402"
"2018","240006000078","Hebron - Harman Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","39.146587","-76.716696","00078"
"2018","240027000597","Henry E. Lackey High School","MD","Charles County Public Schools","High","Regular school","No","38.579442","-77.127626","00597"
"2018","240048000849","Herbert Hoover Middle","MD","Montgomery County Public Schools","Middle","Regular school","No","39.044773","-77.178739","00849"
"2018","240012001432","Hereford High","MD","Baltimore County Public Schools","High","Regular school","No","39.599545","-76.659439","01432"
"2018","240012001422","Hereford Middle","MD","Baltimore County Public Schools","Middle","Regular school","No","39.572808","-76.653109","01422"
"2018","240012000405","Hernwood Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.3744","-76.83097","00405"
"2018","240066001271","Hickory Elementary","MD","Washingtion County Public Schools","Primary","Regular school","No","39.618935","-77.776106","01271"
"2018","240039000698","Hickory Elementary","MD","Harford County Public Schools","Primary","Regular school","No","39.578752","-76.348763","00698"
"2018","240051001058","High Bridge Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.986632","-76.772484","01058"
"2018","240006000079","High Point Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","39.143977","-76.540174","00079"
"2018","240051001059","High Point High","MD","Prince Georges County Public Schools","High","Regular school","No","39.042517","-76.943553","01059"
"2018","240048000850","Highland Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.051582","-77.063712","00850"
"2018","240051001135","Highland Park Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.903536","-76.893507","01135"
"2018","240048000851","Highland View Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","39.004311","-77.010135","00851"
"2018","240009000243","Highlandtown Elementary/Middle #215","MD","Baltimore City Public Schools","Primary","Regular school","No","39.289861","-76.570602","00243"
"2018","240009000244","Highlandtown Elementary/Middle #237","MD","Baltimore City Public Schools","Primary","Regular school","No","39.28909","-76.565004","00244"
"2018","240033090473","Hillcrest Elementary","MD","Frederick County Public Schools","Primary","Regular school","No","39.410856","-77.450621","90473"
"2018","240012000406","Hillcrest Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.269534","-76.746752","00406"
"2018","240051001060","Hillcrest Heights Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.830335","-76.96036","01060"
"2018","240006000080","Hillsmere Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","38.94113","-76.487125","00080"
"2018","240006000081","Hilltop Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","39.190265","-76.63516","00081"
"2018","240009000246","Hilton Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","39.319164","-76.6739","00246"
"2018","240009000247","Holabird Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","39.275825","-76.538665","00247"
"2018","240012000408","Holabird Middle","MD","Baltimore County Public Schools","Middle","Regular school","No","39.277265","-76.516683","00408"
"2018","240042000856","Hollifield Station Elementary","MD","Howard County Public Schools","Primary","Regular school","No","39.302544","-76.817653","00856"
"2018","240024000570","Holly Hall Elementary","MD","Cecil County Public Schools","Primary","Regular school","No","39.592632","-75.821707","00570"
"2018","240060001227","Hollywood Elementary","MD","St. Marys County Public Schools","Primary","Regular school","No","38.337036","-76.5423","01227"
"2018","240051001063","Hollywood Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","39.015122","-76.922759","01063"
"2018","240012000925","Home Assignments-Elementary","MD","Baltimore County Public Schools","Middle","Other/alternative school","No","39.39939","-76.606131","00925"
"2018","240012000935","Home Assignments-Secondary","MD","Baltimore County Public Schools","High","Other/alternative school","No","39.39939","-76.606131","00935"
"2018","240039000701","Homestead/Wakefield Elementary","MD","Harford County Public Schools","Primary","Regular school","No","39.524886","-76.341265","00701"
"2018","240042001189","Homewood School","MD","Howard County Public Schools","High","Other/alternative school","No","39.235462","-76.889608","01189"
"2018","240012001750","Honeygo Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","39.403505","-76.454068","01750"
"2018","240051002952","Howard B. Owens Science Center","MD","Prince Georges County Public Schools","Ungraded","Other/alternative school","No","38.990218","-76.839625","02952"
"2018","240042000738","Howard High","MD","Howard County Public Schools","High","Regular school","No","39.226497","-76.812751","00738"
"2018","240015000511","Huntingtown Elementary","MD","Calvert County Public Schools","Primary","Regular school","No","38.621851","-76.627163","00511"
"2018","240015001342","Huntingtown High School","MD","Calvert County Public Schools","High","Regular school","No","38.61918","-76.609011","01342"
"2018","240030000614","Hurlock Elementary School","MD","Dorchester County Public Schools","Primary","Regular school","No","38.630675","-75.864597","00614"
"2018","240051001064","Hyattsville Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","38.954442","-76.942452","01064"
