year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,enrollment
"2019","450360000651","Berry Shoals Intermediate","SC","Spartanburg 05","Middle","Regular school","No","724"
"2019","450384001124","Bethany Elementary","SC","York 02","Primary","Regular school","No","380"
"2019","450384001125","Bethel Elementary","SC","York 02","Primary","Regular school","No","335"
"2019","450231000495","Bethel Elementary","SC","Greenville 01","Primary","Regular school","No","954"
"2019","450339000966","Bethel-Hanberry Elementary","SC","Richland 02","Primary","Regular school","No","802"
"2019","450255000655","Bethune Elementary","SC","Kershaw 01","Primary","Regular school","No","120"
"2019","450391000849","Bethune-Bowman Elementary","SC","Orangeburg","Primary","Regular school","No","300"
"2019","450391000850","Bethune-Bowman Middle/High","SC","Orangeburg","High","Regular school","No","335"
"2019","450390101695","Bettis Preparatory Leadership Academy","SC","SC Public Charter School District","Primary","Regular school","Yes","88"
"2019","450342001185","Birchwood School","SC","Dept of Juvenile Justice","High","Other/alternative school","No","127"
"2019","450183000333","Black Street Early Childhood Center","SC","Colleton 01","Primary","Regular school","No","393"
"2019","450249001471","Black Water Middle","SC","Horry 01","Middle","Regular school","No","767"
"2019","450150001391","Blacksburg Elementary","SC","Cherokee 01","Primary","Regular school","No","343"
"2019","450150000283","Blacksburg High","SC","Cherokee 01","High","Regular school","No","520"
"2019","450150000271","Blacksburg Middle","SC","Cherokee 01","Middle","Regular school","No","420"
"2019","450150000859","Blacksburg Primary","SC","Cherokee 01","Primary","Regular school","No","437"
"2019","450102000126","Blackville-Hilda High","SC","Barnwell 19","High","Regular school","No","174"
"2019","450255000656","Blaney Elementary","SC","Kershaw 01","Primary","Regular school","No","686"
"2019","450297000024","Blenheim  Middle School of Discovery","SC","Marlboro 01","Middle","Regular school","No","571"
"2019","450306001528","Blue Ridge Elementary","SC","Oconee 01","Primary","Regular school","No","573"
"2019","450231000561","Blue Ridge High","SC","Greenville 01","High","Regular school","No","1037"
"2019","450231001393","Blue Ridge Middle","SC","Greenville 01","Middle","Regular school","No","1004"
"2019","450111000418","Bluffton Elementary","SC","Beaufort 01","Primary","Regular school","No","757"
"2019","450111001165","Bluffton High","SC","Beaufort 01","High","Regular school","No","1207"
"2019","450111001552","Bluffton Middle","SC","Beaufort 01","Middle","Regular school","No","858"
"2019","450231000496","Blythe Academy","SC","Greenville 01","Primary","Regular school","No","920"
"2019","450339000928","Blythewood High","SC","Richland 02","High","Regular school","No","1886"
"2019","450339000203","Blythewood Middle","SC","Richland 02","Middle","Regular school","No","840"
"2019","450351000992","Boiling Springs Elementary","SC","Spartanburg 02","Primary","Regular school","No","818"
"2019","450351000937","Boiling Springs High Ninth Grade Campus","SC","Spartanburg 02","Secondary","Regular school","No","625"
"2019","450351001000","Boiling Springs High","SC","Spartanburg 02","High","Regular school","No","1733"
"2019","450351001410","Boiling Springs Intermediate","SC","Spartanburg 02","Middle","Regular school","No","635"
"2019","450351001002","Boiling Springs Middle","SC","Spartanburg 02","Middle","Regular school","No","1191"
"2019","450339000344","Bookman Road Elementary","SC","Richland 02","Primary","Regular school","No","420"
"2019","450117000155","Boulder Bluff Elementary","SC","Berkeley 01","Primary","Regular school","No","703"
"2019","450303000805","Boundary St. Elementary","SC","Newberry 01","Primary","Regular school","No","492"
"2019","450117001682","Bowens Corner Elementary","SC","Berkeley 01","Primary","Regular school","No","759"
"2019","450336000910","Bradley Elementary","SC","Richland 01","Primary","Regular school","No","437"
"2019","450391000880","Branchville High","SC","Orangeburg","High","Regular school","No","364"
"2019","450390101687","Brashier Middle College","SC","SC Public Charter School District","High","Regular school","Yes","452"
"2019","450336000911","Brennen Elementary","SC","Richland 01","Primary","Regular school","No","859"
"2019","450234001255","Brewer Middle","SC","Greenwood 50","Middle","Regular school","No","737"
"2019","450339001507","Bridge Creek Elementary","SC","Richland 02","Primary","Regular school","No","567"
"2019","450390101617","Bridges Preparatory School","SC","SC Public Charter School District","Other","Regular school","Yes","776"
"2019","450249000906","Bridgewater Academy Charter","SC","Horry 01","Primary","Regular school","Yes","139"
"2019","450213000425","Briggs Elementary","SC","Florence 01","Primary","Regular school","No","587"
"2019","450390800801","Brittons Neck Elementary","SC","Marion 10","Missing/not reported","Regular school","No",""
"2019","450111000136","Broad River Elementary","SC","Beaufort 01","Primary","Regular school","No","500"
"2019","450000101721","Broad River High","SC","Dept Of Correction N04","High","Other/alternative school","No","0"
"2019","450222000738","Brockington Elementary","SC","Florence 04","Primary","Regular school","No","327"
"2019","450186000350","Brockington Elementary","SC","Darlington 01","Primary","Regular school","No","392"
"2019","450336000813","Brockman Elementary","SC","Richland 01","Primary","Regular school","No","322"
"2019","450231000489","Brook Glenn Elementary","SC","Greenville 01","Primary","Regular school","No","416"
"2019","450391000866","Brookdale Elementary","SC","Orangeburg","Primary","Regular school","No","317"
"2019","450273000742","Brookland-Cayce Senior High","SC","Lexington 02","High","Regular school","No","1031"
"2019","450258000670","Brooklyn Springs Elementary","SC","Lancaster 01","Primary","Regular school","No","450"
"2019","450354001010","Broome High","SC","Spartanburg 03","High","Regular school","No","828"
"2019","450228000470","Browns Ferry Elementary","SC","Georgetown 01","Primary","Regular school","No","173"
"2019","450243000605","Brunson Elementary","SC","Hampton 01","Primary","Regular school","No","179"
"2019","450186000360","Brunson-Dargan Elementary","SC","Darlington 01","Primary","Regular school","No","210"
"2019","450231000497","Brushy Creek Elementary","SC","Greenville 01","Primary","Regular school","No","873"
"2019","450231000498","Bryson Elementary","SC","Greenville 01","Primary","Regular school","No","893"
"2019","450231000546","Bryson Middle","SC","Greenville 01","Middle","Regular school","No","937"
"2019","450231001365","Buena Vista Elementary","SC","Greenville 01","Primary","Regular school","No","909"
"2019","450375001082","Buffalo Elementary","SC","Union 01","Primary","Regular school","No","592"
"2019","450258000671","Buford Elementary","SC","Lancaster 01","Primary","Regular school","No","743"
"2019","450258001261","Buford High","SC","Lancaster 01","High","Regular school","No","571"
"2019","450258000039","Buford Middle","SC","Lancaster 01","Middle","Regular school","No","437"
"2019","450144001382","Buist Academy","SC","Charleston 01","Primary","Regular school","No","516"
"2019","450249001486","Burgess Elementary","SC","Horry 01","Primary","Regular school","No","709"
"2019","450144001328","Burke High","SC","Charleston 01","High","Regular school","No","387"
"2019","450336000499","Burton Pack Elementary","SC","Richland 01","Primary","Regular school","No","431"
"2019","450390101737","Butler Academy","SC","SC Public Charter School District","Missing/not reported","Regular school","Yes",""
"2019","450072000018","Byrd Elementary","SC","Aiken 01","Primary","Regular school","No","560"
"2019","450336000953","C. A. Johnson High","SC","Richland 01","High","Regular school","No","371"
"2019","450378001112","C. E. Murray High","SC","Williamsburg 01","High","Regular school","No","256"
"2019","450378001624","C. E. Murray Middle","SC","Williamsburg 01","Middle","Regular school","No","196"
"2019","450144000249","C. E. Williams Middle School for Creative and Scientific Art","SC","Charleston 01","Middle","Regular school","No","654"
"2019","450186000351","Cain Elementary","SC","Darlington 01","Primary","Regular school","No","300"
"2019","450117000156","Cainhoy Elementary","SC","Berkeley 01","Primary","Regular school","No","186"
"2019","450090000107","Calhoun Academy of the Arts","SC","Anderson 05","Primary","Regular school","No","561"
"2019","450125000187","Calhoun County High","SC","Calhoun 01","High","Regular school","No","427"
"2019","450390901510","Calhoun Falls Charter School","SC","Charter Institute at Erskine","High","Regular school","Yes","145"
"2019","450255001258","Camden Elementary","SC","Kershaw 01","Primary","Regular school","No","562"
"2019","450255000667","Camden High","SC","Kershaw 01","High","Regular school","No","1015"
"2019","450255001257","Camden Middle","SC","Kershaw 01","Middle","Regular school","No","843"
"2019","450144001691","Camp Road Middle","SC","Charleston 01","Middle","Regular school","No","818"
"2019","450348000983","Campobello-Gramling School","SC","Spartanburg 01","Primary","Regular school","No","807"
"2019","450117001537","Cane Bay Elementary","SC","Berkeley 01","Primary","Regular school","No","1228"
"2019","450117001523","Cane Bay High","SC","Berkeley 01","High","Regular school","No","2029"
"2019","450117001608","Cane Bay Middle","SC","Berkeley 01","Middle","Regular school","No","1381"
"2019","450354001003","Cannons Elementary","SC","Spartanburg 03","Primary","Regular school","No","352"
"2019","450390101588","Cape Romain Environmental Education Charter School","SC","SC Public Charter School District","Primary","Regular school","Yes","203"
